"No.","Time","Source","Destination","Protocol","Length","Info"
"198","80.463588467","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=44231 Win=124800 Len=0 TSval=1052247024 TSecr=390229866"
"199","80.463661620","95.30.216.164","192.168.1.65","TLSv1.2","1457","Application Data"
"200","80.463670129","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=45622 Win=127744 Len=0 TSval=1052247024 TSecr=390229866"
"201","80.464411331","95.30.216.164","192.168.1.65","TLSv1.2","1496","Application Data"
"202","80.464425300","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=47052 Win=130560 Len=0 TSval=1052247024 TSecr=390229866"
"203","80.464442186","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data"
"204","80.464447682","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=48500 Win=133504 Len=0 TSval=1052247025 TSecr=390229866"
"205","80.464455968","95.30.216.164","192.168.1.65","TLSv1.2","1478","Application Data"
"206","80.464461347","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=49912 Win=136448 Len=0 TSval=1052247025 TSecr=390229866"
"207","80.464469041","95.30.216.164","192.168.1.65","TLSv1.2","1457","Application Data"
"208","80.464473876","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=51303 Win=139264 Len=0 TSval=1052247025 TSecr=390229867"
"209","80.464481771","95.30.216.164","192.168.1.65","TLSv1.2","1496","Application Data"
"210","80.464485961","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=52733 Win=142208 Len=0 TSval=1052247025 TSecr=390229867"
"211","80.464494377","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data"
"212","80.464500337","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=54181 Win=145152 Len=0 TSval=1052247025 TSecr=390229867"
"213","80.464508840","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"214","80.464515038","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=55629 Win=147968 Len=0 TSval=1052247025 TSecr=390229867"
"215","80.464523828","95.30.216.164","192.168.1.65","TLSv1.2","1412","Application Data"
"216","80.464528529","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=56975 Win=150912 Len=0 TSval=1052247025 TSecr=390229867"
"217","80.464538900","95.30.216.164","192.168.1.65","TLSv1.2","1496","Application Data"
"218","80.464544242","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=58405 Win=153728 Len=0 TSval=1052247025 TSecr=390229868"
"219","80.466483188","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data"
"220","80.466494359","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=59853 Win=156672 Len=0 TSval=1052247027 TSecr=390229870"
"221","80.466508891","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"222","80.466512662","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=61301 Win=159616 Len=0 TSval=1052247027 TSecr=390229870"
"223","80.466519296","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"224","80.466522943","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=62749 Win=162432 Len=0 TSval=1052247027 TSecr=390229870"
"225","80.466528368","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"226","80.466531176","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=64197 Win=165376 Len=0 TSval=1052247027 TSecr=390229870"
"227","80.467523105","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"228","80.467533489","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=65645 Win=168320 Len=0 TSval=1052247028 TSecr=390229870"
"229","80.467542301","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"230","80.467546349","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=67093 Win=171136 Len=0 TSval=1052247028 TSecr=390229870"
"231","80.467549102","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"232","80.467551976","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=68541 Win=174080 Len=0 TSval=1052247028 TSecr=390229870"
"233","80.467554154","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"234","80.467556684","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=69989 Win=176896 Len=0 TSval=1052247028 TSecr=390229871"
"235","80.467558817","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"236","80.467561461","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=71437 Win=179840 Len=0 TSval=1052247028 TSecr=390229871"
"237","80.467563683","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"238","80.467566443","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=72885 Win=178816 Len=0 TSval=1052247028 TSecr=390229871"
"239","80.470191467","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"240","80.470201631","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=74333 Win=182784 Len=0 TSval=1052247030 TSecr=390229871"
"241","80.470214547","95.30.216.164","192.168.1.65","TLSv1.2","610","Application Data"
"242","80.470218514","192.168.1.65","95.30.216.164","TCP","66","57908  >  443 [ACK] Seq=1064 Ack=74877 Win=185600 Len=0 TSval=1052247030 TSecr=390229872"
"243","80.470222076","95.30.216.164","192.168.1.65","TLSv1.2","1514","[TCP Previous segment not captured] , Application Data"
"244","80.470226425","192.168.1.65","95.30.216.164","TCP","78","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=188544 Len=0 TSval=1052247030 TSecr=390229872 SLE=76307 SRE=77755"
"245","80.470228542","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"246","80.470232509","192.168.1.65","95.30.216.164","TCP","78","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=191488 Len=0 TSval=1052247030 TSecr=390229872 SLE=76307 SRE=79203"
"247","80.470234849","95.30.216.164","192.168.1.65","TLSv1.2","1421","Application Data"
"248","80.470239249","192.168.1.65","95.30.216.164","TCP","78","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=194304 Len=0 TSval=1052247030 TSecr=390229872 SLE=76307 SRE=80558"
"249","80.470246927","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data"
"250","80.470252266","192.168.1.65","95.30.216.164","TCP","78","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=197248 Len=0 TSval=1052247030 TSecr=390229872 SLE=76307 SRE=82006"
"251","80.470258618","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"252","80.470262950","192.168.1.65","95.30.216.164","TCP","78","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=200064 Len=0 TSval=1052247030 TSecr=390229872 SLE=76307 SRE=83454"
"253","80.470834766","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"254","80.470844289","192.168.1.65","95.30.216.164","TCP","78","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=203008 Len=0 TSval=1052247031 TSecr=390229872 SLE=76307 SRE=84902"
"255","80.470848697","95.30.216.164","192.168.1.65","TLSv1.2","1403","Application Data"
"256","80.470851995","192.168.1.65","95.30.216.164","TCP","78","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=205952 Len=0 TSval=1052247031 TSecr=390229872 SLE=76307 SRE=86239"
"257","80.474205760","95.30.216.164","192.168.1.65","TLSv1.2","1496","Application Data"
"258","80.474216811","192.168.1.65","95.30.216.164","TCP","78","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=208768 Len=0 TSval=1052247034 TSecr=390229872 SLE=76307 SRE=87669"
"259","80.474224709","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data"
"260","80.474227997","192.168.1.65","95.30.216.164","TCP","78","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=211712 Len=0 TSval=1052247034 TSecr=390229872 SLE=76307 SRE=89117"
"261","80.474232646","95.30.216.164","192.168.1.65","TLSv1.2","1454","Application Data"
"262","80.474235978","192.168.1.65","95.30.216.164","TCP","78","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=214656 Len=0 TSval=1052247034 TSecr=390229872 SLE=76307 SRE=90505"
"263","80.474240324","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data"
"264","80.474243226","192.168.1.65","95.30.216.164","TCP","78","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=217472 Len=0 TSval=1052247034 TSecr=390229872 SLE=76307 SRE=91953"
"265","80.478091783","95.30.216.164","192.168.1.65","TLSv1.2","1496","[TCP Previous segment not captured] , Application Data"
"266","80.478107795","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=220416 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=96186 SLE=76307 SRE=91953"
"267","80.478115796","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data"
"268","80.478121644","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=223232 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=97634 SLE=76307 SRE=91953"
"269","80.478124875","95.30.216.164","192.168.1.65","TLSv1.2","1478","Application Data"
"270","80.478130141","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=226176 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=99046 SLE=76307 SRE=91953"
"271","80.478133208","95.30.216.164","192.168.1.65","TLSv1.2","1457","Application Data"
"272","80.478137372","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=229120 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=100437 SLE=76307 SRE=91953"
"273","80.478140287","95.30.216.164","192.168.1.65","TLSv1.2","1496","Application Data"
"274","80.478144500","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=231936 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=101867 SLE=76307 SRE=91953"
"275","80.478147232","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data"
"276","80.478151232","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=234880 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=103315 SLE=76307 SRE=91953"
"277","80.478154139","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"278","80.478159214","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=237824 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=104763 SLE=76307 SRE=91953"
"279","80.478162181","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"280","80.478166608","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=240640 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=106211 SLE=76307 SRE=91953"
"281","80.478169561","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"282","80.478173696","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=243584 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=107659 SLE=76307 SRE=91953"
"283","80.478176580","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"284","80.478180755","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=246400 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=109107 SLE=76307 SRE=91953"
"285","80.478183630","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"286","80.478188009","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=249344 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=110555 SLE=76307 SRE=91953"
"287","80.478190867","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"288","80.478194951","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=252288 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=112003 SLE=76307 SRE=91953"
"289","80.478198078","95.30.216.164","192.168.1.65","TLSv1.2","733","Application Data"
"290","80.478202053","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=255104 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=112670 SLE=76307 SRE=91953"
"291","80.478204777","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data"
"292","80.478209212","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=258048 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=114118 SLE=76307 SRE=91953"
"293","80.478211956","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"294","80.478215965","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=260992 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=115566 SLE=76307 SRE=91953"
"295","80.478225662","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"296","80.478230238","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=263808 Len=0 TSval=1052247038 TSecr=390229872 SLE=94756 SRE=117014 SLE=76307 SRE=91953"
"297","80.478992410","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"298","80.479008308","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=266752 Len=0 TSval=1052247039 TSecr=390229872 SLE=94756 SRE=118462 SLE=76307 SRE=91953"
"299","80.479020003","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"300","80.479026908","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=269568 Len=0 TSval=1052247039 TSecr=390229872 SLE=94756 SRE=119910 SLE=76307 SRE=91953"
"301","80.479037512","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"302","80.479044706","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=272512 Len=0 TSval=1052247039 TSecr=390229872 SLE=94756 SRE=121358 SLE=76307 SRE=91953"
"303","80.479053878","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"304","80.479060812","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=275456 Len=0 TSval=1052247039 TSecr=390229872 SLE=94756 SRE=122806 SLE=76307 SRE=91953"
"305","80.479069990","95.30.216.164","192.168.1.65","TLSv1.2","1283","Application Data"
"306","80.479076969","192.168.1.65","95.30.216.164","TCP","86","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=276864 Len=0 TSval=1052247039 TSecr=390229872 SLE=94756 SRE=124023 SLE=76307 SRE=91953"
"307","80.479086989","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data"
"308","80.479095079","192.168.1.65","95.30.216.164","TCP","86","[TCP Dup ACK 242#1] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=276864 Len=0 TSval=1052247039 TSecr=390229872 SLE=94756 SRE=125471 SLE=76307 SRE=91953"
"309","80.479104991","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"310","80.479112325","192.168.1.65","95.30.216.164","TCP","86","[TCP Dup ACK 242#2] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=276864 Len=0 TSval=1052247039 TSecr=390229872 SLE=94756 SRE=126919 SLE=76307 SRE=91953"
"311","80.482336248","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"312","80.482377727","192.168.1.65","95.30.216.164","TCP","86","[TCP Dup ACK 242#3] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=276864 Len=0 TSval=1052247042 TSecr=390229872 SLE=94756 SRE=128367 SLE=76307 SRE=91953"
"313","80.485664660","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"314","80.485681505","192.168.1.65","95.30.216.164","TCP","86","[TCP Dup ACK 242#4] 57908  >  443 [ACK] Seq=1064 Ack=74877 Win=276864 Len=0 TSval=1052247046 TSecr=390229872 SLE=94756 SRE=129815 SLE=76307 SRE=91953"
"315","80.485699008","95.30.216.164","192.168.1.65","TLSv1.2","1496","[TCP Fast Retransmission] , Application Data"
"316","80.485713639","192.168.1.65","95.30.216.164","TCP","78","57908  >  443 [ACK] Seq=1064 Ack=91953 Win=270720 Len=0 TSval=1052247046 TSecr=390229890 SLE=94756 SRE=129815"
"317","80.485723350","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"318","80.485728482","192.168.1.65","95.30.216.164","TCP","78","[TCP Dup ACK 316#1] 57908  >  443 [ACK] Seq=1064 Ack=91953 Win=270720 Len=0 TSval=1052247046 TSecr=390229890 SLE=94756 SRE=131263"
"319","80.485736263","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"320","80.485740885","192.168.1.65","95.30.216.164","TCP","78","[TCP Dup ACK 316#2] 57908  >  443 [ACK] Seq=1064 Ack=91953 Win=270720 Len=0 TSval=1052247046 TSecr=390229890 SLE=94756 SRE=132711"
"321","80.485749095","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"322","80.485753792","192.168.1.65","95.30.216.164","TCP","78","[TCP Dup ACK 316#3] 57908  >  443 [ACK] Seq=1064 Ack=91953 Win=270720 Len=0 TSval=1052247046 TSecr=390229890 SLE=94756 SRE=134159"
"323","80.490519163","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"324","80.490535574","192.168.1.65","95.30.216.164","TCP","78","[TCP Window Update] 57908  >  443 [ACK] Seq=1064 Ack=91953 Win=280576 Len=0 TSval=1052247051 TSecr=390229890 SLE=94756 SRE=135607"
"325","80.490553255","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"326","80.490558524","192.168.1.65","95.30.216.164","TCP","78","[TCP Dup ACK 316#4] 57908  >  443 [ACK] Seq=1064 Ack=91953 Win=280576 Len=0 TSval=1052247051 TSecr=390229890 SLE=94756 SRE=137055"
"327","80.490566924","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"328","80.490571628","192.168.1.65","95.30.216.164","TCP","78","[TCP Dup ACK 316#5] 57908  >  443 [ACK] Seq=1064 Ack=91953 Win=280576 Len=0 TSval=1052247051 TSecr=390229890 SLE=94756 SRE=138503"
"329","80.490578791","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"330","80.490583636","192.168.1.65","95.30.216.164","TCP","78","[TCP Dup ACK 316#6] 57908  >  443 [ACK] Seq=1064 Ack=91953 Win=280576 Len=0 TSval=1052247051 TSecr=390229890 SLE=94756 SRE=139951"
"331","80.490590568","95.30.216.164","192.168.1.65","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
